산업분류코드,
,
M71511,회사본부
M71519,회사본부
M71531,경영 컨설팅 및 공공 관계 서비스업
M71531,경영 컨설팅 및 공공 관계 서비스업
M71531,경영 컨설팅 및 공공 관계 서비스업
M71532,경영 컨설팅 및 공공 관계 서비스업
M71600,기타 전문 서비스업
M72111,건축 및 조경 설계 서비스업
M72111,건축 및 조경 설계 서비스업
M72112,건축 및 조경 설계 서비스업
M72121,엔지니어링 서비스업
M72121,엔지니어링 서비스업
M72122,엔지니어링 서비스업
M72129,엔지니어링 서비스업
M72911,"기술 시험, 검사 및 분석업"
M72919,"기술 시험, 검사 및 분석업"
M72919,"기술 시험, 검사 및 분석업"
M72921,"측량, 지질 조사 및 지도 제작업"
M72922,"측량, 지질 조사 및 지도 제작업"
M72923,"측량, 지질 조사 및 지도 제작업"
M72924,"측량, 지질 조사 및 지도 제작업"
M73100,수의업
M73201,전문 디자인업
M73202,전문 디자인업
M73203,전문 디자인업
M73209,전문 디자인업
M73301,사진 촬영 및 처리업
M73301,사진 촬영 및 처리업
M73302,사진 촬영 및 처리업
M73303,사진 촬영 및 처리업
M73901,"그 외 기타 전문, 과학 및 기술 서비스업"
M73902,"그 외 기타 전문, 과학 및 기술 서비스업"
M73902,"그 외 기타 전문, 과학 및 기술 서비스업"
M73902,"그 외 기타 전문, 과학 및 기술 서비스업"
M73903,"그 외 기타 전문, 과학 및 기술 서비스업"
M73903,"그 외 기타 전문, 과학 및 기술 서비스업"
M73904,"그 외 기타 전문, 과학 및 기술 서비스업"
M73909,"그 외 기타 전문, 과학 및 기술 서비스업"
N74100,사업시설 유지ㆍ관리 서비스업
N74211,건물 및 산업설비 청소업
N74212,건물 및 산업설비 청소업
N74220,"소독, 구충 및 방제 서비스업"
N74300,조경관리 및 유지 서비스업
N75110,고용 알선업
N75121,인력 공급업
N75122,인력 공급업
N75210,여행사업
N75210,여행사업
N75290,기타 여행 보조 및 예약 서비스업
N75290,기타 여행 보조 및 예약 서비스업
N75290,기타 여행 보조 및 예약 서비스업
N75310,경비 및 경호 서비스업
N75320,보안 시스템 서비스업
N75330,탐정 및 조사 서비스업
N75911,사무 지원 서비스업
N75911,사무 지원 서비스업
N75911,사무 지원 서비스업
N75912,사무 지원 서비스업
N75919,사무 지원 서비스업
N75991,그 외 기타 사업 지원 서비스업
N75991,그 외 기타 사업 지원 서비스업
N75992,그 외 기타 사업 지원 서비스업
N75993,그 외 기타 사업 지원 서비스업
N75993,그 외 기타 사업 지원 서비스업
N75994,그 외 기타 사업 지원 서비스업
N75994,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N75999,그 외 기타 사업 지원 서비스업
N76110,자동차 임대업
N76190,기타 운송장비 임대업
N76210,스포츠 및 레크리에이션 용품 임대업
N76220,음반 및 비디오물 임대업
N76291,기타 개인 및 가정용품 임대업
N76292,기타 개인 및 가정용품 임대업
N76292,기타 개인 및 가정용품 임대업
N76299,기타 개인 및 가정용품 임대업
N76310,건설 및 토목공사용 기계ㆍ장비 임대업
N76320,컴퓨터 및 사무용 기계ㆍ장비 임대업
N76390,기타 산업용 기계 및 장비 임대업
N76390,기타 산업용 기계 및 장비 임대업
N76390,기타 산업용 기계 및 장비 임대업
N76400,무형 재산권 임대업
N76400,무형 재산권 임대업
N76400,무형 재산권 임대업
O84111,일반 공공 행정
O84112,일반 공공 행정
O84113,일반 공공 행정
O84114,일반 공공 행정
O84119,일반 공공 행정
O84120,정부기관 일반 보조 행정
O84211,사회서비스 관리 행정
O84212,사회서비스 관리 행정
O84213,사회서비스 관리 행정
O84214,사회서비스 관리 행정
O84219,사회서비스 관리 행정
O84221,노동 및 산업 진흥 행정
O84222,노동 및 산업 진흥 행정
O84223,노동 및 산업 진흥 행정
O84224,노동 및 산업 진흥 행정
O84229,노동 및 산업 진흥 행정
O84310,외무 행정
O84320,국방 행정
O84401,사법 및 공공 질서 행정
O84402,사법 및 공공 질서 행정
O84403,사법 및 공공 질서 행정
O84404,사법 및 공공 질서 행정
O84405,사법 및 공공 질서 행정
O84409,사법 및 공공 질서 행정
O84500,사회보장 행정
P85110,유아 교육기관
P85120,초등학교
P85211,일반 중등 교육기관
P85212,일반 중등 교육기관
P85221,특성화 고등학교
P85222,특성화 고등학교
P85229,특성화 고등학교
P85301,고등 교육기관
P85302,고등 교육기관
P85303,고등 교육기관
P85410,특수학교
P85420,외국인학교
P85430,대안학교
P85501,일반 교습학원
P85501,일반 교습학원
P85501,일반 교습학원
P85501,일반 교습학원
P85501,일반 교습학원
P85501,일반 교습학원
P85502,일반 교습학원
P85502,일반 교습학원
P85502,일반 교습학원
P85503,일반 교습학원
P85503,일반 교습학원
P85611,스포츠 및 레크리에이션 교육기관
P85611,스포츠 및 레크리에이션 교육기관
P85611,스포츠 및 레크리에이션 교육기관
P85612,스포츠 및 레크리에이션 교육기관
P85612,스포츠 및 레크리에이션 교육기관
P85612,스포츠 및 레크리에이션 교육기관
P85613,스포츠 및 레크리에이션 교육기관
P85613,스포츠 및 레크리에이션 교육기관
P85613,스포츠 및 레크리에이션 교육기관
P85613,스포츠 및 레크리에이션 교육기관
P85613,스포츠 및 레크리에이션 교육기관
P85614,스포츠 및 레크리에이션 교육기관
P85614,스포츠 및 레크리에이션 교육기관
P85621,예술학원
P85621,예술학원
P85621,예술학원
P85621,예술학원
P85621,예술학원
P85622,예술학원
P85622,예술학원
P85622,예술학원
P85622,예술학원
P85629,예술학원
P85629,예술학원
P85629,예술학원
P85629,예술학원
P85629,예술학원
P85631,외국어학원 및 기타 교습학원
P85631,외국어학원 및 기타 교습학원
P85631,외국어학원 및 기타 교습학원
P85631,외국어학원 및 기타 교습학원
P85632,외국어학원 및 기타 교습학원
P85632,외국어학원 및 기타 교습학원
P85632,외국어학원 및 기타 교습학원
P85640,사회교육시설
P85640,사회교육시설
P85650,직원 훈련기관
P85650,직원 훈련기관
P85661,기술 및 직업 훈련학원
P85661,기술 및 직업 훈련학원
P85661,기술 및 직업 훈련학원
P85661,기술 및 직업 훈련학원
P85669,기술 및 직업 훈련학원
P85669,기술 및 직업 훈련학원
P85669,기술 및 직업 훈련학원
P85669,기술 및 직업 훈련학원
P85669,기술 및 직업 훈련학원
P85691,그 외 기타 교육기관
P85691,그 외 기타 교육기관
P85691,그 외 기타 교육기관
P85699,그 외 기타 교육기관
P85699,그 외 기타 교육기관
P85699,그 외 기타 교육기관
P85699,그 외 기타 교육기관
P85701,교육 지원 서비스업
P85709,교육 지원 서비스업
Q86101,병원
Q86102,병원
Q86103,병원
Q86104,병원
Q86105,병원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86201,의원
Q86202,의원
Q86203,의원
Q86204,의원
Q86204,의원
Q86204,의원
Q86300,공중 보건 의료업
Q86901,기타 보건업
Q86902,기타 보건업
Q86902,기타 보건업
Q86902,기타 보건업
Q86902,기타 보건업
Q86902,기타 보건업
Q86909,기타 보건업
Q86909,기타 보건업
Q86909,기타 보건업
Q87111,노인 거주 복지시설 운영업
Q87112,노인 거주 복지시설 운영업
Q87121,심신 장애인 거주 복지시설 운영업
Q87122,심신 장애인 거주 복지시설 운영업
Q87131,기타 거주 복지시설 운영업
Q87139,기타 거주 복지시설 운영업
Q87210,보육시설 운영업
Q87210,보육시설 운영업
Q87291,기타 비거주 복지 서비스업
Q87292,기타 비거주 복지 서비스업
Q87293,기타 비거주 복지 서비스업
Q87294,기타 비거주 복지 서비스업
Q87299,기타 비거주 복지 서비스업
R90110,공연시설 운영업
R90121,공연단체
R90122,공연단체
R90123,공연단체
R90131,자영 예술가
R90131,자영 예술가
R90131,자영 예술가
R90131,자영 예술가
R90131,자영 예술가
R90132,자영 예술가
R90132,자영 예술가
R90132,자영 예술가
R90132,자영 예술가
R90191,기타 창작 및 예술관련 서비스업
R90192,기타 창작 및 예술관련 서비스업
R90199,기타 창작 및 예술관련 서비스업
R90199,기타 창작 및 예술관련 서비스업
R90211,"도서관, 기록 보존소 및 독서실 운영업"
R90212,"도서관, 기록 보존소 및 독서실 운영업"
R90212,"도서관, 기록 보존소 및 독서실 운영업"
R90221,박물관 및 사적지 관리 운영업
R90222,박물관 및 사적지 관리 운영업
R90231,"식물원, 동물원 및 자연공원 운영업"
R90232,"식물원, 동물원 및 자연공원 운영업"
R90290,기타 유사 여가관련 서비스업
R91111,경기장 운영업
R91112,경기장 운영업
R91113,경기장 운영업
R91121,골프장 및 스키장 운영업
R91122,골프장 및 스키장 운영업
R91131,기타 스포츠시설 운영업
R91132,기타 스포츠시설 운영업
R91133,기타 스포츠시설 운영업
R91134,기타 스포츠시설 운영업
R91135,기타 스포츠시설 운영업
R91136,기타 스포츠시설 운영업
R91136,기타 스포츠시설 운영업
R91139,기타 스포츠시설 운영업
R91139,기타 스포츠시설 운영업
R91139,기타 스포츠시설 운영업
R91139,기타 스포츠시설 운영업
R91139,기타 스포츠시설 운영업
R91191,기타 스포츠 서비스업
R91199,기타 스포츠 서비스업
R91199,기타 스포츠 서비스업
R91199,기타 스포츠 서비스업
R91199,기타 스포츠 서비스업
R91199,기타 스포츠 서비스업
R91210,유원지 및 테마파크 운영업
R91221,오락장 운영업
R91221,오락장 운영업
R91221,오락장 운영업
R91222,오락장 운영업
R91223,오락장 운영업
R91229,오락장 운영업
R91229,오락장 운영업
R91229,오락장 운영업
R91231,수상오락 서비스업
R91239,수상오락 서비스업
R91241,사행시설 관리 및 운영업
R91241,사행시설 관리 및 운영업
R91241,사행시설 관리 및 운영업
R91249,사행시설 관리 및 운영업
R91291,그 외 기타 오락관련 서비스업
R91292,그 외 기타 오락관련 서비스업
R91293,그 외 기타 오락관련 서비스업
R91299,그 외 기타 오락관련 서비스업
S94110,산업 단체
S94120,전문가 단체
S94200,노동조합
S94911,종교 단체
S94912,종교 단체
S94913,종교 단체
S94914,종교 단체
S94914,종교 단체
S94914,종교 단체
S94919,종교 단체
S94919,종교 단체
S94920,정치 단체
S94931,시민운동 단체
S94939,시민운동 단체
S94990,그 외 기타 협회 및 단체
S94990,그 외 기타 협회 및 단체
S94990,그 외 기타 협회 및 단체
S95110,컴퓨터 및 주변 기기 수리업
S95120,통신장비 수리업
S95211,자동차 수리 및 세차업
S95212,자동차 수리 및 세차업
S95213,자동차 수리 및 세차업
S95220,모터사이클 수리업
S95310,가전제품 수리업
S95391,기타 개인 및 가정용품 수리업
S95392,기타 개인 및 가정용품 수리업
S95393,기타 개인 및 가정용품 수리업
S95393,기타 개인 및 가정용품 수리업
S95399,기타 개인 및 가정용품 수리업
S96111,이용 및 미용업
S96112,이용 및 미용업
S96113,이용 및 미용업
S96119,이용 및 미용업
S96121,"욕탕, 마사지 및 기타 신체 관리 서비스업"
S96122,"욕탕, 마사지 및 기타 신체 관리 서비스업"
S96129,"욕탕, 마사지 및 기타 신체 관리 서비스업"
S96129,"욕탕, 마사지 및 기타 신체 관리 서비스업"
S96911,세탁업
S96912,세탁업
S96913,세탁업
S96921,장례식장 및 관련 서비스업
S96922,장례식장 및 관련 서비스업
S96922,장례식장 및 관련 서비스업
S96991,그 외 기타 분류 안된 개인 서비스업
S96992,그 외 기타 분류 안된 개인 서비스업
S96993,그 외 기타 분류 안된 개인 서비스업
S96993,그 외 기타 분류 안된 개인 서비스업
S96994,그 외 기타 분류 안된 개인 서비스업
S96995,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
S96999,그 외 기타 분류 안된 개인 서비스업
T97000,가구 내 고용활동
T98100,자가 소비를 위한 가사 생산 활동
T98200,자가 소비를 위한 가사 서비스 활동
U99001,국제 및 외국기관
U99009,국제 및 외국기관
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
